Timestamp,Battery Level,Network Status,Power State,Bluetooth Connected,Location Enabled,Brightness,Total Usage Time
12/10/2024 12:12:46,24,wifi,unplugged,No,Yes,29.41,0m 50s
12/10/2024 12:42:46,22,wifi,unplugged,No,Yes,25.49,3m 52s
12/10/2024 13:12:53,21,wifi,unplugged,No,Yes,28.63,0m 0s
12/10/2024 13:43:54,19,wifi,unplugged,No,Yes,29.41,2m 25s
12/10/2024 14:13:59,16,wifi,unplugged,No,Yes,26.67,5m 55s
12/10/2024 14:44:05,14,wifi,unplugged,No,Yes,16.86,3m 6s
12/10/2024 15:14:27,14,wifi,unplugged,No,Yes,28.63,0m 0s
12/10/2024 15:44:33,12,wifi,unplugged,No,Yes,27.45,0m 52s
12/10/2024 16:14:34,11,wifi,unplugged,No,Yes,27.06,0m 0s
12/10/2024 16:44:56,11,wifi,unplugged,No,Yes,27.06,0m 0s
12/10/2024 17:14:57,10,cellular,unplugged,No,Yes,100.00,0m 6s
12/10/2024 17:44:57,5,wifi,charging,No,Yes,25.49,19m 21s
12/10/2024 18:15:07,17,wifi,unplugged,No,Yes,10.20,2m 41s
12/10/2024 18:45:07,15,wifi,unplugged,No,Yes,26.27,1m 20s
12/10/2024 19:15:08,11,wifi,unplugged,No,Yes,21.18,5m 7s
12/10/2024 19:45:35,7,wifi,unplugged,No,Yes,15.69,3m 55s
12/10/2024 20:15:35,21,wifi,charging,No,Yes,28.63,4m 20s
12/10/2024 20:45:35,49,wifi,charging,No,Yes,28.63,0m 0s
12/10/2024 21:15:36,67,wifi,unplugged,No,Yes,11.37,1m 15s
12/10/2024 21:45:36,61,wifi,unplugged,Yes,Yes,3.92,11m 13s
12/10/2024 22:15:36,57,wifi,unplugged,Yes,Yes,3.92,0m 7s
12/10/2024 22:45:40,54,wifi,unplugged,Yes,Yes,3.92,0m 12s
12/10/2024 23:16:41,54,wifi,unplugged,Yes,Yes,3.92,0m 0s
12/10/2024 23:47:00,53,wifi,unplugged,Yes,Yes,3.92,0m 0s
13/10/2024 00:17:04,53,wifi,unplugged,Yes,Yes,3.92,0m 0s
13/10/2024 00:47:11,52,wifi,unplugged,Yes,Yes,3.92,0m 0s
13/10/2024 01:17:19,52,wifi,unplugged,Yes,Yes,3.92,0m 0s
13/10/2024 01:47:53,51,wifi,unplugged,Yes,Yes,3.92,0m 0s
13/10/2024 02:18:35,51,wifi,unplugged,Yes,Yes,3.92,0m 0s
13/10/2024 02:48:39,48,wifi,unplugged,Yes,Yes,3.92,0m 0s
13/10/2024 04:49:34,47,wifi,unplugged,Yes,Yes,3.92,0m 0s
13/10/2024 05:20:03,45,wifi,unplugged,Yes,Yes,3.92,0m 32s
13/10/2024 05:50:03,44,wifi,unplugged,Yes,Yes,3.92,0m 0s
13/10/2024 06:20:05,44,wifi,unplugged,Yes,Yes,3.92,0m 0s
13/10/2024 06:50:24,44,wifi,unplugged,Yes,Yes,3.92,0m 0s
13/10/2024 07:20:48,43,wifi,unplugged,Yes,Yes,7.84,0m 41s
13/10/2024 07:51:24,41,wifi,unplugged,No,Yes,25.49,3m 18s
13/10/2024 08:21:24,35,wifi,unplugged,No,Yes,26.67,14m 50s
13/10/2024 08:51:24,30,wifi,unplugged,No,Yes,27.84,3m 10s
13/10/2024 09:21:25,24,cellular,unplugged,Yes,Yes,3.92,13m 1s
13/10/2024 09:51:25,17,cellular,unplugged,Yes,Yes,100.00,9m 22s
13/10/2024 10:21:25,10,wifi,unplugged,Yes,Yes,3.92,6m 49s
13/10/2024 10:51:25,42,wifi,charging,No,Yes,27.45,10m 22s
13/10/2024 11:21:26,45,wifi,unplugged,No,Yes,9.80,12m 14s
13/10/2024 11:51:28,42,wifi,unplugged,No,Yes,30.20,0m 23s
13/10/2024 12:21:38,40,wifi,unplugged,No,Yes,3.92,1m 0s
13/10/2024 12:51:38,35,wifi,unplugged,No,Yes,13.33,10m 36s
13/10/2024 13:21:39,30,cellular,unplugged,Yes,Yes,100.00,6m 17s
13/10/2024 13:51:39,24,wifi,unplugged,Yes,Yes,30.98,4m 54s
13/10/2024 14:21:39,18,wifi,unplugged,No,Yes,13.33,7m 37s
13/10/2024 14:51:40,11,wifi,unplugged,No,Yes,3.92,9m 39s
13/10/2024 15:22:08,10,wifi,unplugged,No,Yes,3.92,0m 0s
13/10/2024 15:52:09,16,wifi,unplugged,No,Yes,3.92,9m 56s
13/10/2024 19:07:02,45,cellular,charging,No,Yes,9.80,3m 43s
13/10/2024 19:37:02,51,wifi,unplugged,No,Yes,9.80,8m 8s
13/10/2024 20:07:02,44,wifi,unplugged,No,Yes,21.18,8m 3s
13/10/2024 20:37:03,37,wifi,unplugged,No,Yes,16.86,8m 43s
13/10/2024 21:07:03,36,wifi,unplugged,No,Yes,26.67,0m 0s
13/10/2024 21:37:03,35,wifi,unplugged,No,Yes,26.67,0m 23s
13/10/2024 22:07:04,31,wifi,unplugged,No,Yes,27.06,7m 19s
13/10/2024 22:37:04,23,wifi,unplugged,No,Yes,15.69,18m 4s
13/10/2024 23:07:10,17,wifi,unplugged,No,Yes,26.67,9m 59s
13/10/2024 23:37:11,16,wifi,unplugged,No,Yes,7.84,0m 0s
14/10/2024 00:07:11,13,wifi,unplugged,No,Yes,5.10,0m 0s
14/10/2024 00:37:11,11,wifi,charging,No,Yes,3.92,0m 12s
14/10/2024 01:07:11,42,wifi,unplugged,Yes,Yes,3.92,26m 3s
14/10/2024 01:37:12,38,wifi,unplugged,Yes,Yes,3.92,0m 0s
14/10/2024 02:08:21,37,wifi,unplugged,Yes,Yes,3.92,0m 0s
14/10/2024 02:38:46,35,wifi,unplugged,Yes,Yes,3.92,0m 0s
14/10/2024 03:08:50,35,wifi,unplugged,Yes,Yes,3.92,0m 0s
14/10/2024 03:38:58,35,wifi,unplugged,Yes,Yes,3.92,0m 0s
14/10/2024 04:09:38,34,wifi,unplugged,Yes,Yes,3.92,0m 0s
14/10/2024 04:39:39,34,wifi,unplugged,Yes,Yes,3.92,0m 0s
14/10/2024 05:09:39,32,wifi,unplugged,Yes,Yes,3.92,0m 22s
14/10/2024 05:39:44,32,wifi,unplugged,Yes,Yes,3.92,0m 0s
14/10/2024 06:10:37,31,wifi,unplugged,Yes,Yes,3.92,0m 45s
14/10/2024 06:40:52,31,wifi,unplugged,Yes,Yes,3.92,0m 0s
14/10/2024 07:11:17,30,wifi,unplugged,Yes,Yes,3.92,0m 0s
14/10/2024 07:41:32,30,wifi,unplugged,Yes,Yes,3.92,0m 0s
14/10/2024 08:11:58,29,wifi,unplugged,Yes,Yes,3.92,0m 0s
14/10/2024 08:41:59,29,wifi,unplugged,Yes,Yes,7.84,0m 0s
14/10/2024 09:12:01,29,wifi,unplugged,Yes,Yes,7.84,0m 0s
14/10/2024 09:42:32,28,wifi,unplugged,Yes,Yes,3.92,0m 0s
14/10/2024 10:12:33,26,wifi,unplugged,No,Yes,15.29,0m 40s
14/10/2024 10:42:33,20,cellular,unplugged,Yes,Yes,3.92,8m 57s
14/10/2024 11:12:33,13,wifi,unplugged,No,Yes,25.49,10m 30s
14/10/2024 11:42:33,19,wifi,charging,Yes,Yes,23.92,6m 2s
14/10/2024 12:12:33,45,wifi,unplugged,No,Yes,26.27,0m 47s
14/10/2024 12:42:33,37,cellular,charging,No,Yes,32.16,14m 2s
14/10/2024 13:12:36,34,cellular,unplugged,No,Yes,31.76,15m 30s
14/10/2024 13:42:37,31,cellular,charging,No,Yes,38.43,5m 42s
14/10/2024 14:12:37,28,cellular,unplugged,No,Yes,3.92,7m 49s
14/10/2024 14:42:37,24,cellular,unplugged,No,Yes,3.92,9m 21s
14/10/2024 15:12:37,21,cellular,unplugged,No,Yes,3.92,0m 47s
14/10/2024 15:42:38,15,cellular,charging,No,Yes,48.24,13m 43s
14/10/2024 16:12:38,14,cellular,unplugged,No,Yes,54.12,2m 38s
14/10/2024 16:42:38,12,wifi,charging,No,Yes,26.27,12m 30s
14/10/2024 17:12:39,9,wifi,unplugged,No,Yes,26.67,6m 53s
14/10/2024 17:42:39,6,wifi,charging,Yes,Yes,26.67,0m 7s
14/10/2024 18:13:10,39,wifi,unplugged,No,Yes,27.45,0m 0s
14/10/2024 18:43:10,31,wifi,unplugged,No,Yes,19.61,12m 34s
14/10/2024 19:13:10,28,wifi,unplugged,No,Yes,26.67,2m 28s
14/10/2024 19:43:10,24,wifi,unplugged,Yes,Yes,30.98,0m 33s
14/10/2024 20:13:10,21,cellular,unplugged,No,Yes,3.92,1m 31s
14/10/2024 20:43:10,19,cellular,unplugged,No,Yes,13.33,1m 3s
14/10/2024 21:13:17,15,cellular,unplugged,No,Yes,34.12,1m 49s
14/10/2024 21:43:17,12,wifi,unplugged,No,Yes,19.61,9m 31s
14/10/2024 22:13:24,11,wifi,unplugged,No,Yes,19.61,0m 0s
14/10/2024 22:43:25,26,wifi,charging,No,Yes,28.24,4m 10s
14/10/2024 23:13:25,39,wifi,unplugged,No,Yes,30.20,3m 39s
14/10/2024 23:43:28,37,wifi,unplugged,No,Yes,27.06,0m 25s
15/10/2024 00:13:28,28,wifi,unplugged,No,Yes,25.49,23m 53s
15/10/2024 00:45:26,22,wifi,unplugged,No,Yes,25.49,12m 55s
15/10/2024 01:15:47,20,wifi,unplugged,No,Yes,14.51,0m 0s
15/10/2024 01:46:34,20,wifi,unplugged,No,Yes,15.29,0m 0s
15/10/2024 02:16:43,18,wifi,unplugged,No,Yes,28.63,2m 59s
15/10/2024 02:46:49,18,wifi,unplugged,No,Yes,28.63,0m 0s
15/10/2024 03:16:50,17,wifi,unplugged,No,Yes,28.63,0m 0s
15/10/2024 03:46:51,16,wifi,unplugged,Yes,Yes,8.63,1m 25s
15/10/2024 04:17:37,15,wifi,unplugged,Yes,Yes,8.63,0m 0s
15/10/2024 04:47:44,14,wifi,unplugged,Yes,Yes,8.63,0m 0s
15/10/2024 05:17:44,13,wifi,unplugged,Yes,Yes,8.63,0m 29s
15/10/2024 05:47:51,13,wifi,unplugged,Yes,Yes,8.63,0m 0s
15/10/2024 06:19:17,12,wifi,unplugged,Yes,Yes,8.63,0m 32s
15/10/2024 06:49:20,11,wifi,unplugged,Yes,Yes,8.63,0m 0s
15/10/2024 07:19:25,11,wifi,unplugged,Yes,Yes,9.41,0m 0s
15/10/2024 07:49:37,11,wifi,unplugged,Yes,Yes,9.41,0m 0s
15/10/2024 08:19:38,10,wifi,unplugged,Yes,Yes,11.76,0m 0s
15/10/2024 08:49:39,9,wifi,unplugged,Yes,Yes,11.76,0m 0s
15/10/2024 09:19:43,9,wifi,unplugged,Yes,Yes,15.29,0m 0s
15/10/2024 09:49:43,13,wifi,charging,No,Yes,11.76,2m 14s
15/10/2024 10:19:43,23,wifi,charging,No,Yes,29.41,12m 34s
15/10/2024 10:49:46,22,wifi,unplugged,No,Yes,20.39,17m 43s
15/10/2024 11:20:25,20,wifi,unplugged,No,Yes,8.63,13m 12s
15/10/2024 11:51:15,16,wifi,unplugged,No,Yes,26.27,7m 33s
15/10/2024 12:21:16,12,wifi,unplugged,No,Yes,15.69,4m 50s
15/10/2024 12:51:16,6,wifi,unplugged,No,Yes,25.88,5m 40s
15/10/2024 13:21:16,33,wifi,charging,No,Yes,25.10,5m 2s
15/10/2024 13:51:16,48,wifi,unplugged,No,Yes,23.53,2m 41s
15/10/2024 14:21:16,40,wifi,unplugged,No,Yes,8.63,12m 48s
15/10/2024 14:51:16,33,wifi,unplugged,No,Yes,9.80,19m 50s
15/10/2024 15:21:17,26,cellular,unplugged,No,Yes,25.49,17m 26s
15/10/2024 15:51:17,17,wifi,unplugged,No,Yes,8.63,12m 16s
15/10/2024 16:21:17,10,wifi,charging,No,Yes,12.55,20m 52s
15/10/2024 16:51:17,26,wifi,charging,No,Yes,11.37,3m 32s
15/10/2024 17:21:17,54,wifi,charging,No,Yes,3.92,0m 0s
15/10/2024 17:51:18,63,wifi,unplugged,No,Yes,5.49,1m 46s
15/10/2024 18:21:23,59,wifi,unplugged,No,Yes,29.02,2m 24s
15/10/2024 18:51:26,55,wifi,unplugged,No,Yes,26.27,0m 10s
15/10/2024 19:21:27,49,wifi,unplugged,No,Yes,9.80,9m 32s
15/10/2024 19:51:27,44,cellular,unplugged,No,Yes,3.92,2m 15s
15/10/2024 20:21:28,36,cellular,unplugged,Yes,Yes,17.65,12m 21s
15/10/2024 20:51:28,27,wifi,unplugged,Yes,Yes,10.59,17m 0s
15/10/2024 21:21:28,19,wifi,unplugged,Yes,Yes,3.92,13m 6s
15/10/2024 21:51:28,12,wifi,unplugged,No,Yes,27.45,7m 8s
15/10/2024 22:21:28,23,wifi,charging,No,Yes,25.10,6m 32s
15/10/2024 22:51:29,19,wifi,unplugged,No,Yes,11.37,17m 41s
15/10/2024 23:21:29,17,wifi,charging,No,Yes,26.27,0m 0s
15/10/2024 23:51:29,46,wifi,charging,No,Yes,26.27,2m 12s
16/10/2024 00:21:31,57,wifi,unplugged,Yes,Yes,3.92,3m 23s
16/10/2024 00:51:41,56,wifi,unplugged,Yes,Yes,3.92,0m 0s
16/10/2024 01:21:41,56,wifi,unplugged,Yes,Yes,3.92,0m 0s
16/10/2024 01:52:05,56,wifi,unplugged,Yes,Yes,3.92,0m 0s
16/10/2024 02:22:15,54,wifi,unplugged,Yes,Yes,3.92,0m 0s
16/10/2024 02:52:44,53,wifi,unplugged,Yes,Yes,3.92,0m 0s
16/10/2024 03:22:57,53,wifi,unplugged,Yes,Yes,3.92,0m 0s
16/10/2024 03:52:59,53,wifi,unplugged,Yes,Yes,3.92,0m 0s
16/10/2024 04:23:01,52,wifi,unplugged,Yes,Yes,3.92,0m 0s
16/10/2024 04:53:25,52,wifi,unplugged,Yes,Yes,3.92,0m 0s
16/10/2024 05:23:26,51,wifi,unplugged,Yes,Yes,3.92,0m 0s
16/10/2024 05:53:38,50,wifi,unplugged,Yes,Yes,3.92,0m 0s
16/10/2024 06:23:55,50,wifi,unplugged,Yes,Yes,3.92,0m 0s
16/10/2024 06:53:56,49,wifi,unplugged,Yes,Yes,3.92,0m 0s
16/10/2024 07:24:04,49,wifi,unplugged,Yes,Yes,3.92,0m 0s
16/10/2024 07:54:27,48,wifi,unplugged,Yes,Yes,3.92,0m 0s
16/10/2024 08:24:38,48,wifi,unplugged,Yes,Yes,3.92,0m 0s
16/10/2024 08:54:47,47,wifi,unplugged,Yes,Yes,3.92,0m 0s
16/10/2024 09:24:47,43,wifi,unplugged,No,Yes,13.33,8m 6s
16/10/2024 09:54:57,41,wifi,unplugged,No,Yes,26.67,9m 8s
16/10/2024 10:25:03,40,wifi,unplugged,No,Yes,29.02,0m 0s
16/10/2024 10:55:03,37,cellular,unplugged,No,Yes,26.67,0m 55s
16/10/2024 11:25:04,36,cellular,unplugged,No,Yes,26.67,0m 0s
16/10/2024 11:55:04,33,wifi,unplugged,No,Yes,26.67,5m 5s
16/10/2024 12:25:04,30,wifi,unplugged,No,Yes,29.80,0m 12s
16/10/2024 12:55:08,28,wifi,unplugged,No,Yes,30.98,0m 0s
16/10/2024 13:25:13,26,wifi,unplugged,No,Yes,29.80,5m 13s
16/10/2024 13:55:32,23,wifi,unplugged,No,Yes,27.06,0m 50s
16/10/2024 14:25:33,19,cellular,unplugged,No,Yes,3.92,11m 39s
16/10/2024 14:56:00,11,cellular,unplugged,No,Yes,3.92,1m 40s
16/10/2024 15:27:53,11,cellular,unplugged,No,Yes,3.92,0m 0s
16/10/2024 15:59:16,8,cellular,unplugged,No,Yes,51.76,1m 20s
16/10/2024 16:29:38,7,cellular,unplugged,No,Yes,55.29,0m 0s
16/10/2024 16:59:39,2,cellular,unplugged,No,Yes,3.92,1m 46s
18/10/2024 16:56:33,47,cellular,unplugged,No,Yes,9.80,8m 19s
18/10/2024 17:27:55,45,cellular,unplugged,No,Yes,3.92,0m 0s
18/10/2024 17:58:05,43,cellular,unplugged,No,Yes,26.67,0m 0s
18/10/2024 18:28:06,40,cellular,unplugged,No,Yes,3.92,0m 0s
18/10/2024 18:58:06,36,cellular,unplugged,No,Yes,30.20,8m 45s
18/10/2024 19:28:06,30,cellular,unplugged,No,Yes,32.16,3m 20s
18/10/2024 19:58:43,27,cellular,unplugged,No,Yes,29.41,0m 19s
18/10/2024 20:28:44,23,cellular,unplugged,No,Yes,15.29,1m 46s
18/10/2024 20:58:44,17,cellular,unplugged,No,Yes,3.92,4m 25s
18/10/2024 21:28:44,13,cellular,unplugged,No,Yes,3.92,0m 27s
18/10/2024 21:58:44,11,cellular,unplugged,No,Yes,3.92,0m 0s
18/10/2024 22:28:45,13,cellular,charging,No,Yes,31.37,3m 58s
18/10/2024 22:58:45,26,cellular,unplugged,No,Yes,13.73,0m 8s
18/10/2024 23:28:45,23,cellular,unplugged,No,Yes,5.49,0m 0s
18/10/2024 23:59:00,21,cellular,unplugged,No,Yes,3.92,0m 0s
19/10/2024 00:29:32,20,cellular,unplugged,No,Yes,17.25,0m 6s
19/10/2024 00:59:32,16,wifi,unplugged,Yes,Yes,3.92,3m 33s
19/10/2024 01:29:33,28,wifi,charging,Yes,Yes,0.00,3m 38s
19/10/2024 01:59:33,60,cellular,charging,Yes,Yes,0.00,0m 24s
19/10/2024 02:29:33,90,cellular,charging,Yes,Yes,0.00,0m 0s
19/10/2024 02:59:33,100,cellular,full,Yes,Yes,0.00,0m 0s
19/10/2024 03:29:34,100,cellular,full,Yes,Yes,0.00,0m 0s
19/10/2024 03:59:34,100,cellular,full,Yes,Yes,0.00,0m 0s
19/10/2024 04:29:34,100,cellular,full,Yes,Yes,0.00,0m 0s
19/10/2024 04:59:59,100,cellular,unplugged,No,Yes,0.00,0m 0s
19/10/2024 05:29:59,100,cellular,unplugged,No,Yes,0.00,0m 0s
19/10/2024 06:00:15,99,cellular,unplugged,No,Yes,14.12,0m 27s
19/10/2024 06:30:30,98,cellular,unplugged,Yes,Yes,14.12,0m 0s
19/10/2024 07:00:39,98,cellular,unplugged,Yes,Yes,14.12,0m 0s
19/10/2024 07:30:45,97,cellular,unplugged,Yes,Yes,27.06,0m 0s
19/10/2024 08:00:45,96,cellular,unplugged,No,Yes,3.92,0m 0s
19/10/2024 08:30:46,94,cellular,unplugged,No,Yes,100.00,0m 2s
19/10/2024 09:00:46,89,cellular,unplugged,No,Yes,14.51,6m 16s
19/10/2024 09:30:58,85,cellular,unplugged,No,Yes,25.49,6m 33s
19/10/2024 10:01:06,83,cellular,unplugged,No,Yes,100.00,1m 51s
19/10/2024 10:31:07,82,cellular,unplugged,No,Yes,32.55,0m 0s
19/10/2024 11:01:18,81,cellular,unplugged,No,Yes,3.92,0m 1s
19/10/2024 11:31:31,78,cellular,unplugged,No,Yes,48.63,1m 16s
19/10/2024 12:01:45,75,cellular,unplugged,No,Yes,3.92,5m 1s
19/10/2024 12:31:45,69,cellular,unplugged,No,Yes,77.25,8m 57s
19/10/2024 13:01:45,64,wifi,unplugged,No,Yes,31.76,8m 6s
19/10/2024 13:31:45,60,cellular,unplugged,Yes,Yes,98.43,7m 0s
19/10/2024 14:01:45,55,cellular,unplugged,No,Yes,45.88,0m 32s
19/10/2024 14:31:46,50,cellular,unplugged,No,Yes,43.53,4m 10s
19/10/2024 15:01:46,47,cellular,unplugged,No,Yes,21.96,0m 0s
19/10/2024 15:31:46,44,cellular,unplugged,No,Yes,3.92,0m 0s
19/10/2024 16:01:58,41,cellular,unplugged,No,Yes,3.92,0m 32s
19/10/2024 16:31:59,38,cellular,unplugged,No,Yes,3.92,1m 49s
19/10/2024 17:01:59,35,cellular,unplugged,No,Yes,3.92,0m 0s
19/10/2024 17:31:59,31,cellular,unplugged,No,Yes,3.92,0m 0s
19/10/2024 18:02:04,28,cellular,unplugged,No,Yes,3.92,0m 0s
19/10/2024 18:32:04,26,cellular,unplugged,No,Yes,3.92,0m 0s
19/10/2024 19:02:11,23,cellular,unplugged,No,Yes,3.92,0m 47s
19/10/2024 19:32:11,26,cellular,charging,No,Yes,17.25,4m 37s
19/10/2024 20:02:11,49,cellular,charging,No,Yes,28.24,4m 16s
19/10/2024 20:32:11,59,cellular,unplugged,No,Yes,3.92,2m 47s
19/10/2024 21:02:13,56,cellular,unplugged,No,Yes,3.92,1m 56s
19/10/2024 21:32:13,53,cellular,unplugged,No,Yes,3.92,0m 0s
19/10/2024 22:02:45,51,cellular,unplugged,No,Yes,3.92,0m 0s
19/10/2024 22:32:46,50,cellular,unplugged,No,Yes,3.92,0m 0s
19/10/2024 23:02:47,47,cellular,unplugged,No,Yes,5.10,0m 20s
19/10/2024 23:32:47,43,cellular,unplugged,No,Yes,5.49,3m 25s
20/10/2024 00:02:47,41,cellular,unplugged,No,Yes,27.06,0m 32s
20/10/2024 00:32:58,38,cellular,unplugged,No,Yes,21.18,2m 23s
20/10/2024 01:03:36,37,cellular,unplugged,No,Yes,22.75,0m 0s
20/10/2024 01:33:36,33,cellular,unplugged,No,Yes,7.84,4m 38s
20/10/2024 02:04:09,31,cellular,unplugged,Yes,Yes,3.92,2m 23s
20/10/2024 02:36:11,30,cellular,unplugged,Yes,Yes,3.92,0m 0s
20/10/2024 03:11:12,29,cellular,unplugged,Yes,Yes,3.92,0m 0s
20/10/2024 03:41:12,29,wifi,unplugged,Yes,Yes,3.92,0m 0s
20/10/2024 04:11:47,28,wifi,unplugged,Yes,Yes,3.92,0m 0s
20/10/2024 04:42:01,28,wifi,unplugged,Yes,Yes,3.92,0m 0s
20/10/2024 05:12:02,27,wifi,unplugged,No,Yes,3.92,0m 19s
20/10/2024 05:42:22,26,wifi,unplugged,No,Yes,3.92,0m 43s
20/10/2024 06:12:23,38,wifi,charging,No,Yes,3.92,0m 4s
20/10/2024 06:42:23,71,wifi,charging,No,Yes,7.84,0m 0s
20/10/2024 07:12:29,92,wifi,unplugged,No,Yes,31.37,0m 0s
20/10/2024 07:42:30,91,cellular,unplugged,No,Yes,31.37,0m 0s
20/10/2024 08:12:30,89,cellular,unplugged,No,Yes,100.00,0m 1s
20/10/2024 08:42:38,86,cellular,unplugged,No,Yes,3.92,1m 48s
20/10/2024 09:13:00,85,cellular,unplugged,No,Yes,3.92,0m 0s
20/10/2024 09:43:18,80,cellular,unplugged,No,Yes,43.92,6m 40s
20/10/2024 10:13:19,76,cellular,unplugged,No,Yes,39.61,1m 21s
20/10/2024 10:43:19,74,cellular,unplugged,No,Yes,3.92,0m 0s
20/10/2024 11:13:37,71,cellular,unplugged,No,Yes,30.98,0m 32s
20/10/2024 11:43:37,69,cellular,unplugged,No,Yes,26.27,0m 0s
20/10/2024 12:13:37,67,cellular,unplugged,No,Yes,100.00,0m 2s
20/10/2024 12:43:49,65,cellular,unplugged,No,Yes,3.92,0m 3s
20/10/2024 13:13:49,64,cellular,unplugged,No,Yes,35.69,0m 30s
20/10/2024 13:44:33,63,cellular,unplugged,No,Yes,31.37,0m 0s
20/10/2024 14:14:59,62,cellular,unplugged,No,Yes,3.92,0m 0s
20/10/2024 14:45:05,61,cellular,unplugged,No,Yes,31.37,0m 2s
20/10/2024 15:15:18,59,cellular,unplugged,No,Yes,3.92,0m 0s
20/10/2024 15:45:19,56,cellular,unplugged,No,Yes,30.98,1m 43s
20/10/2024 16:15:20,54,cellular,unplugged,No,Yes,3.92,0m 0s
20/10/2024 16:45:20,53,cellular,unplugged,No,Yes,37.65,0m 25s
20/10/2024 17:15:44,50,cellular,unplugged,No,Yes,3.92,1m 33s
20/10/2024 17:46:19,48,cellular,unplugged,No,Yes,3.92,0m 0s
20/10/2024 18:16:19,44,cellular,unplugged,No,Yes,3.92,0m 12s
20/10/2024 18:46:20,38,cellular,unplugged,No,Yes,3.92,0m 28s
20/10/2024 19:16:40,33,cellular,unplugged,No,Yes,29.02,0m 28s
20/10/2024 19:46:40,28,cellular,unplugged,No,Yes,5.88,2m 27s
20/10/2024 20:16:41,25,cellular,unplugged,No,Yes,24.71,1m 23s
20/10/2024 20:46:41,21,cellular,unplugged,No,Yes,3.92,0m 32s
20/10/2024 21:16:41,19,cellular,unplugged,No,Yes,3.92,0m 26s
20/10/2024 21:46:55,18,cellular,unplugged,No,Yes,26.27,0m 0s
20/10/2024 22:17:03,17,cellular,unplugged,No,Yes,26.27,0m 0s
20/10/2024 22:47:03,14,cellular,unplugged,No,Yes,26.27,1m 0s
20/10/2024 23:17:04,10,cellular,unplugged,No,Yes,27.45,4m 11s
20/10/2024 23:47:04,14,cellular,charging,No,Yes,30.98,0m 17s
21/10/2024 00:17:04,17,cellular,unplugged,Yes,Yes,61.57,5m 57s
21/10/2024 00:47:04,14,cellular,unplugged,No,Yes,31.76,3m 20s
21/10/2024 01:17:04,42,cellular,charging,No,Yes,3.92,0m 6s
21/10/2024 01:47:04,74,cellular,charging,No,Yes,3.92,0m 0s
21/10/2024 02:17:05,93,cellular,charging,No,Yes,3.92,0m 0s
21/10/2024 02:47:10,100,cellular,full,No,Yes,3.92,0m 0s
21/10/2024 03:17:10,100,cellular,full,No,Yes,3.92,0m 0s
22/10/2024 22:33:01,34,wifi,unplugged,No,Yes,18.82,0m 55s
22/10/2024 23:03:01,32,wifi,unplugged,No,Yes,27.06,1m 36s
22/10/2024 23:33:03,31,wifi,unplugged,No,Yes,27.84,2m 27s
23/10/2024 00:03:06,29,wifi,unplugged,No,Yes,27.06,0m 39s
23/10/2024 00:33:07,28,wifi,unplugged,No,Yes,28.24,0m 4s
23/10/2024 01:03:08,36,wifi,charging,Yes,Yes,3.92,1m 15s
23/10/2024 01:33:08,36,wifi,unplugged,Yes,Yes,3.92,7m 15s
23/10/2024 02:03:12,34,wifi,unplugged,Yes,Yes,3.92,0m 0s
23/10/2024 02:33:21,33,wifi,unplugged,Yes,Yes,3.92,0m 0s
23/10/2024 03:09:33,33,wifi,unplugged,Yes,Yes,3.92,0m 0s
23/10/2024 03:40:07,32,wifi,unplugged,Yes,Yes,3.92,0m 0s
23/10/2024 04:16:53,32,wifi,unplugged,Yes,Yes,3.92,0m 0s
23/10/2024 04:49:56,32,wifi,unplugged,Yes,Yes,3.92,0m 0s
23/10/2024 05:19:57,31,wifi,unplugged,Yes,Yes,3.92,0m 0s
23/10/2024 05:50:45,30,wifi,unplugged,Yes,Yes,3.92,0m 0s
23/10/2024 06:21:01,36,wifi,charging,No,Yes,4.31,4m 31s
23/10/2024 06:51:04,53,wifi,unplugged,No,Yes,9.02,3m 23s
23/10/2024 07:21:05,53,cellular,charging,No,Yes,42.35,0m 50s
23/10/2024 07:51:05,50,cellular,unplugged,No,Yes,25.88,5m 56s
23/10/2024 08:21:05,46,cellular,unplugged,No,Yes,25.88,6m 6s
23/10/2024 08:51:20,41,cellular,unplugged,No,Yes,30.98,3m 21s
23/10/2024 09:21:20,35,cellular,unplugged,No,Yes,25.10,9m 57s
23/10/2024 09:51:20,31,wifi,unplugged,No,Yes,31.37,7m 21s
23/10/2024 10:21:21,29,wifi,unplugged,No,Yes,31.76,3m 2s
23/10/2024 10:51:38,26,wifi,unplugged,No,Yes,3.92,0m 48s
23/10/2024 11:21:39,24,wifi,unplugged,No,Yes,15.29,0m 32s
23/10/2024 11:51:39,21,wifi,unplugged,No,Yes,30.98,2m 52s
23/10/2024 12:21:40,16,wifi,unplugged,No,Yes,30.98,7m 34s
23/10/2024 12:51:40,13,cellular,charging,No,Yes,68.24,0m 48s
23/10/2024 13:21:40,14,cellular,charging,No,Yes,31.76,0m 39s
23/10/2024 13:51:40,10,wifi,unplugged,No,Yes,25.88,8m 37s
23/10/2024 14:21:40,21,cellular,charging,No,Yes,26.67,9m 44s
23/10/2024 14:51:41,24,wifi,unplugged,No,Yes,20.39,0m 8s
23/10/2024 15:21:41,18,wifi,unplugged,No,Yes,20.39,0m 1s
23/10/2024 15:51:42,16,wifi,unplugged,No,Yes,25.88,0m 28s
